id,eigenkapital_2014,loehne_und_gehaelter_2014,gesamtbezuege_2014,anzahl_vorstaende_2014,jahresueberschuss_2014,anmerkungen_2014,eigenkapital_2013,loehne_und_gehaelter_2013,gesamtbezuege_2013,anzahl_vorstaende_2013,jahresueberschuss_2013,anmerkungen_2013,sparkasse,vergebene_kredite_2014,notleidende_kredite_2014,npl_quote_2014,vergebene_unternehmenskredite_2014,notleidende_unternehmenskredite_2014,npl_quote_unternehmen_2014,vergebene_privatkredite_2014,notleidende_privatkredite_2014,npl_quote_privat_2014,vergebene_kredite_2013,notleidende_kredite_2013,npl_quote_2013,vergebene_unternehmenskredite_2013,notleidende_unternehmenskredite_2013,npl_quote_unternehmen_2013,vergebene_privatkredite_2013,notleidende_privatkredite_2013,npl_quote_privat_2013,mitarbeiter_2013,mitarbeiter_2014,bilanzsumme_2013,bilanzsumme_2014,verband,state
46,374146309.0,43997573.0,1098000.0,3.0,21551680.0,,352594629.0,41421363.0,1101000.0,3.0,18726887.0,,Sparkasse Ulm,6837400000.0,216700000.0,2.87,2868900000.0,154200000.0,5.37,1789900000.0,51400000.0,2.87,6822094000.0,197469000.0,,2942400000.0,122953000.0,,1759100000.0,63535000.0,,1228.0,1264.0,5356082710.0,5566335972.0,SVBW,Baden-Württemberg
73,207069340.0,34248153.0,1099000.0,3.0,3700000.0,,203369000.0,33748000.0,1121300.0,3.0,3700000.0,,Sparkasse Mittelthüringen,5147800000.0,43200000.0,1.58,1072700000.0,22500000.0,2.1,1306700000.0,20700000.0,1.58,,,,,,,,,,904.0,893.0,3849755000.0,3920546000.0,SGVHT,Thüringen
54,274432391.0,41960160.0,1106000.0,3.0,10766033.0,,263666358.0,41025417.0,1109000.0,3.0,10270929.0,,Sparkasse Oberhessen,5753000000.0,77300000.0,1.59,1468000000.0,45200000.0,3.08,1996000000.0,31800000.0,1.59,,,,,,,,,,1065.0,1042.0,4709271073.0,4397701545.0,SGVHT,Hessen
82,198677000.0,29135662.0,1106000.0,3.0,5448000.0,,193229000.0,28239286.0,1335000.0,3.75,5520000.0,,Sparkasse Niederbayern-Mitte,4455000000.0,23600000.0,0.18,1765000000.0,21300000.0,1.21,1292000000.0,2300000.0,0.18,,,,,,,,,,837.0,827.0,3628381082.0,3765348769.0,SVB,Bayern
67,196891893.0,35795355.0,1118000.0,3.0,3600000.0,,193335000.0,33949000.0,1178000.0,3.0,3845000.0,,Sparkasse Bodensee,5468000000.0,74000000.0,1.41,1884000000.0,48000000.0,2.55,1841000000.0,26000000.0,1.41,,,,,,,,,,883.0,901.0,4085159000.0,4129833153.0,SVBW,Baden-Württemberg
79,332965187.0,27838080.0,1127000.0,3.0,15680743.0,,317784444.0,27163669.0,1101000.0,3.0,15748459.0,,Sparkasse Ingolstadt,4516000000.0,13000000.0,0.08,1780000000.0,12000000.0,0.67,1271000000.0,1000000.0,0.08,,,,,,,,,,791.0,787.0,3754182945.0,3791732557.0,SVB,Bayern
100,180468103.0,30323345.0,1134000.0,3.0,3188512.0,,178279592.0,29076111.0,1031000.0,3.0,2604753.0,,Sparkasse Westholstein,3973200000.0,61500000.0,0.76,2011100000.0,51700000.0,2.57,1297700000.0,9800000.0,0.76,,,,,,,,,,717.0,708.0,3206802715.0,3321397664.0,SVSH,Schleswig-Holstein
86,172975225.0,33308081.0,1144000.0,3.0,1328223.0,,171647002.0,33015943.0,1094000.0,3.0,1244490.0,Dotierung von Stiftung erfolgt,Sparkasse Hochfranken,4787397000.0,56427000.0,0.7,1407089000.0,49701000.0,3.53,825750000.0,5752000.0,0.7,,,,,,,,,,948.0,940.0,3477762922.0,3537282184.0,SVB,Bayern
124,142684899.0,24859801.0,1155000.0,3.0,2300000.0,,141872000.0,23840000.0,1083000.0,3.0,2200000.0,,Kreissparkasse Groß-Gerau,3655000000.0,27000000.0,0.85,849500000.0,15300000.0,1.8,1272300000.0,10800000.0,0.85,,,,,,,,,,685.0,686.0,2683218000.0,2650457008.0,SGVHT,Hessen
109,136459000.0,24647856.0,1176000.0,3.0,8700000.0,,128737000.0,20309000.0,540900.0,2.0,2500000.0,,Sparkasse Vogtland,4029874112.0,24367205.0,1.0,747204916.0,18098757.0,2.42,626802610.0,6267683.0,1.0,,,,,,,,,,583.0,598.0,2904590000.0,3045960000.0,OSV,Sachsen
32,275293939.0,53036462.0,1198000.0,4.0,8500000.0,,268468000.0,52475000.0,1172000.0,4.0,8500000.0,,Sparkasse Saarbrücken,8060542000.0,67845000.0,1.72,2000098000.0,35693000.0,1.78,1861285000.0,32066000.0,1.72,,,,,,,,,,1268.0,1283.0,6335702000.0,6763260694.0,SVSaar,Saarland
117,164336420.0,24727208.0,1211000.0,3.0,9100000.0,,158257000.0,23212000.0,1172000.0,3.0,8500000.0,,Sparkasse Lemgo,3295400000.0,55000000.0,1.44,1062500000.0,32800000.0,3.09,1537600000.0,22200000.0,1.44,,,,,,,,,,638.0,630.0,2766236000.0,2782284450.0,SVWL,Nordrhein-Westfalen
156,139703000.0,18427666.0,1234000.0,4.0,2000000.0,,137655000.0,18344000.0,1183000.0,4.0,3000000.0,,Kreis- und Stadtsparkasse Unna-Kamen,2635700000.0,36400000.0,0.74,913700000.0,29600000.0,3.24,919200000.0,6800000.0,0.74,,,,,,,,,,445.0,433.0,2115432000.0,2161496000.0,SVWL,Nordrhein-Westfalen
50,256100781.0,47366701.0,1240000.0,4.0,10005000.0,,252596000.0,45568000.0,1187000.0,4.0,10005000.0,,Kasseler Sparkasse,6714300000.0,69600000.0,1.05,1783400000.0,51700000.0,2.9,1712600000.0,17900000.0,1.05,,,,,,,,,,1141.0,1170.0,4974592000.0,5155509486.0,SGVHT,Hessen
47,361560089.0,51086433.0,1248000.0,3.0,24078261.0,,338881828.0,49087543.0,1164000.0,3.0,7485984.0,,Stadtsparkasse Augsburg,6615000000.0,73000000.0,0.46,2729000000.0,65000000.0,2.38,1744000000.0,8000000.0,0.46,,,,,,,,,,1349.0,1343.0,5318952693.0,5428738138.0,SVB,Bayern
116,164487978.0,24215557.0,1256000.0,3.0,5521176.0,,158813000.0,23969000.0,,3.0,5614000.0,,Sparkasse Worms-Alzey-Ried,3310427000.0,41029000.0,0.97,971790000.0,30829000.0,3.17,1052658000.0,10201000.0,0.97,,,,,,,,,,620.0,613.0,2863955000.0,2860889058.0,SVRP,Rheinland-Pfalz
63,346726864.0,35324839.0,1267000.0,3.0,16000000.0,,335727000.0,33334000.0,1219000.0,2.0,16000000.0,,Stadt- und Kreissparkasse Darmstadt,4964200000.0,27700000.0,0.31,2069900000.0,23400000.0,1.13,1368200000.0,4300000.0,0.31,,,,,,,,,,879.0,856.0,4087790000.0,4122229576.0,SGVHT,Hessen
106,191805369.0,32097428.0,1267000.0,3.0,3900000.0,Am 1.5.2015 fusionierte die Stadtsparkasse Freudenberg mit dieser Sparkasse.,187945000.0,31794000.0,1276000.0,3.0,3900000.0,"767,41 € als Gewinnvortrag",Sparkasse Siegen,3896300000.0,66200000.0,0.72,1801500000.0,56700000.0,3.15,1317300000.0,9500000.0,0.72,,,,,,,,,,810.0,796.0,3019287000.0,3067989887.0,SVWL,Nordrhein-Westfalen
97,214831016.0,32025631.0,1268100.0,3.0,4400000.0,,212412000.0,32026000.0,1229800.0,3.0,4000000.0,,Sparkasse Hilden Ratingen Velbert,3719500000.0,47000000.0,1.0,1070300000.0,32500000.0,3.04,1414700000.0,14100000.0,1.0,,,,,,,,,,806.0,789.0,3186733000.0,3268201671.0,RSGV,Nordrhein-Westfalen
57,329885607.0,43546631.0,1270000.0,3.0,10400000.0,,328928000.0,42176000.0,1313000.0,3.16,10400000.0,,Sparkasse Herford,5319000000.0,69200000.0,0.85,1466800000.0,54900000.0,3.74,1673600000.0,14200000.0,0.85,,,,,,,,,,1110.0,1089.0,4355459000.0,4354433487.0,SVWL,Nordrhein-Westfalen
103,168092161.0,29034453.0,1286300.0,3.0,3322965.0,,165519196.0,28279141.0,1142600.0,3.0,3289960.0,,Sparkasse Leverkusen,3664000000.0,27000000.0,0.53,1361000000.0,19000000.0,1.4,1512000000.0,8000000.0,0.53,,,,,,,,,,628.0,619.0,3057338373.0,3103562432.0,RSGV,Nordrhein-Westfalen
92,194668568.0,34321515.0,1336000.0,4.0,5066558.0,,189602010.0,33091500.0,1211000.0,3.0,5107194.0,,Kreissparkasse Steinfurt,4063867742.0,61478425.0,1.1,1503330071.0,42115704.0,2.8,1754225813.0,19362308.0,1.1,,,,,,,,,,922.0,910.0,3303460842.0,3389236874.0,SVWL,Nordrhein-Westfalen
42,345929250.0,52928034.0,1337000.0,3.0,5400000.0,,345899000.0,52547000.0,1297000.0,3.0,8300000.0,,Sparkasse Bielefeld,7178600000.0,85300000.0,0.31,2834700000.0,79700000.0,2.81,1784500000.0,5600000.0,0.31,,,,,,,,,,1469.0,1430.0,5653208000.0,5791222382.0,SVWL,Nordrhein-Westfalen
163,271820400.0,38471318.0,1339000.0,3.0,2600000.0,Zwei Sparkassen aus Wesermünde und Bremerhaven sind zum 31. August 2014 zur Sparkasse Weser-Elbe fusioniert.,,,,,,Im Jahr 2013 war dies noch die Kreissparkasse Wesermünde-Hadeln. Die Daten sind daher nicht mit der fusionierten Weser-Elbe-Sparkasse vergleichbar.,Weser-Elbe Sparkasse,4927584000.0,119300000.0,1.32,2143793000.0,97600000.0,4.55,1650079000.0,21700000.0,1.32,,,,,,,,,,,976.0,0.0,3989940000.0,SVN,Niedersachsen
64,163493423.0,39969304.0,1349000.0,3.0,4615521.0,,160238000.0,45516000.0,2241000.0,3.8,2092000.0,,Erzgebirgssparkasse,5252149256.0,69734814.0,1.91,769932032.0,54029936.0,7.02,817312380.0,15619151.0,1.91,,,,,,,,,,1230.0,1091.0,4127016000.0,4192050994.0,OSV,Sachsen
21,446268261.98,73373372.06,1349040.0,3.0,7994891.1,,438273370.88,71193033.36,1348038.7,3.0,7970561.32,,Sparkasse Krefeld,10139000000.0,147300000.0,1.2,3296600000.0,114500000.0,3.47,2703900000.0,32500000.0,1.2,,,,,,,,,,1866.0,1819.0,8133374803.0,8218249711.12,RSGV,Nordrhein-Westfalen
28,367914841.0,59443470.0,1491000.0,4.0,7400000.0,,360540467.0,57180776.0,1511000.0,4.0,6900000.0,,Sparkasse Karlsruhe Ettlingen,9983000000.0,189700000.0,1.35,3596600000.0,150200000.0,4.18,2898700000.0,39000000.0,1.35,,,,,,,,,,1627.0,1614.0,6931228736.0,7198239544.0,SVBW,Baden-Württemberg
26,505714498.8,60854045.0,1505000.0,4.0,8618316.04,,497096182.7,57649831.0,1389000.0,4.0,8559697.41,4 Stiftungen vorhanden,Sparkasse Mainfranken Würzburg,9553600000.0,59500000.0,0.42,3128200000.0,49100000.0,1.57,2449600000.0,10200000.0,0.42,,,,,,,,,,1798.0,1803.0,7023187513.0,7198710983.0,SVB,Bayern
39,391873726.19,46820013.0,1513000.0,3.0,15800000.0,,391047000.0,47413000.0,1458000.0,3.0,16000000.0,,Sparkasse Bochum,7173300000.0,70200000.0,1.1,3109300000.0,44200000.0,1.42,2368700000.0,26000000.0,1.1,,,,,,,,,,1270.0,1219.0,5668888000.0,5894044567.13,SVWL,Nordrhein-Westfalen
36,379221582.0,57216000.0,1515800.0,4.0,5900000.0,,377361000.0,57187000.0,1560600.0,4.0,5900000.0,,Sparkasse Neuss,7623000000.0,112000000.0,1.45,3069000000.0,74000000.0,2.41,2626000000.0,38000000.0,1.45,,,,,,,,,,1352.0,1301.0,6159625000.0,6307270385.0,RSGV,Nordrhein-Westfalen
110,108671218.0,24163812.0,1538000.0,4.0,2454171.0,,107186000.0,23324000.0,1489000.0,4.0,2324000.0,,Kreissparkasse Mittelsachsen,4014465787.0,42741356.0,1.5,570962936.0,33870336.0,5.93,591249976.0,8871020.0,1.5,,,,,,,,,,655.0,631.0,2895919000.0,3007978000.0,OSV,Sachsen
29,366603985.0,56808379.0,1557000.0,3.0,13057748.0,"Diese Sparkasse hat zwei Vorstände und einen stellv. Vorstand. Da im Jahresbericht nur eine Gesamtsumme angegeben wird, haben wir den Betrag durch drei geteilt.",356516240.0,58081476.0,1432000.0,3.0,13008285.0,,Stadtsparkasse Wuppertal,9067000000.0,159000000.0,1.7,4233000000.0,112000000.0,2.65,2585000000.0,44000000.0,1.7,,,,,,,,,,1419.0,1384.0,6865080152.0,6927909473.0,RSGV,Nordrhein-Westfalen
12,562846482.34,71740229.98,1560000.0,4.0,26784608.75,,546062000.0,66668000.0,1531000.0,4.0,26662000.0,Ausschüttung an den zweckverband?,Mittelbrandenburgische Sparkasse in Potsdam,12315000000.0,67000000.0,0.61,3011000000.0,49000000.0,1.63,2947000000.0,18000000.0,0.61,,,,,,,,,,1678.0,1683.0,10434627444.2,11018054903.58,OSV,Brandenburg
40,351711728.0,56874676.0,1597000.0,3.66,4000000.0,"Die Anzahl der Mitglieder des Vorstandes belief sich auf das gesamte Jahr gesehen auf 5, allerdings schieden währenddessen 2 Mitglieder aus und ein neues kam hinzu",347715000.0,59401000.0,1710000.0,4.0,4000000.0,,Sparkasse Vest Recklinghausen,6864500000.0,71500000.0,0.62,2320100000.0,54600000.0,2.35,2495800000.0,15400000.0,0.62,,,,,,,,,,1379.0,1356.0,5676076000.0,5674332750.0,SVWL,Nordrhein-Westfalen
7,406312913.1,77096000.0,1606000.0,3.0,20560291.23,,388525000.0,72398000.0,1548000.0,3.0,20361000.0,"Position 18 in GuV ist nicht Fond für allgemeine Bankenrisiken sondern ""Einstellung in Sonderposten mit Rücklageanteil""",Ostsächsische Sparkasse Dresden,16155819384.0,121028130.0,1.36,3879071674.0,87598081.0,2.26,2390672519.0,32551818.0,1.36,,,,,,,,,,1775.0,1799.0,11762865000.0,11859160000.0,OSV,Sachsen
16,524881440.11,73848106.52,1607000.0,3.0,17600000.0,,507276505.92,73583497.88,1945000.0,3.0,17500000.0,Spenden mit Stiftungen,Kreissparkasse Ludwigsburg,11386500000.0,214300000.0,1.32,4048200000.0,172000000.0,4.25,3081600000.0,40600000.0,1.32,,,,,,,,,,1890.0,1802.0,9684100000.0,9810100000.0,SVBW,Baden-Württemberg
17,294757526.84,73467706.66,1627000.0,3.0,16971000.0,,283786930.25,72301382.0,1587000.0,3.0,16878379.49,,Stadt- und Kreissparkasse Leipzig,11625510000.0,54840000.0,1.36,2028920000.0,31820000.0,1.57,1659120000.0,22610000.0,1.36,,,,,,,,,,1718.0,1663.0,8819703629.53,8828483145.58,OSV,Sachsen
19,458000000.0,70653688.44,1647000.0,4.0,20000000.0,,438000000.0,67951531.98,1592000.0,4.0,20000000.0,,Landessparkasse zu Oldenburg,10633700000.0,154330000.0,0.87,4968700000.0,124970000.0,2.52,3392400000.0,29350000.0,0.87,,,,,,,,,,1686.0,1677.0,8299200000.0,8411700000.0,SVN,Niedersachsen
49,227954080.0,40306950.0,1649000.0,3.5,5506265.0,Matthias Bretschneider schied am 30.6.2014 aus dem Vorstand aus. Aus diesem Grund ergibt sich eine Kommazahl bei den Vorständen.,227561000.0,38988000.0,1614000.0,4.0,5538000.0,Gewinnverwendung noch zu beschließen,Sparkasse Rhein Neckar Nord,5170351000.0,47602000.0,0.94,1577872000.0,36070000.0,2.29,1222896000.0,11515000.0,0.94,,,,,,,,,,970.0,941.0,5040836000.0,4623953596.0,SVBW,Baden-Württemberg
13,797413473.47,88627294.35,1700000.0,4.0,19600000.0,,782951000.0,83085851.29,1594000.0,4.0,18300000.0,,Sparkasse Nürnberg,12318400000.0,89800000.0,0.66,4212800000.0,71300000.0,1.69,2786000000.0,18500000.0,0.66,,,,,,,,,,2275.0,2211.0,10025000000.0,10286000000.0,SVB,Bayern
31,385921485.0,57407898.0,1765000.0,4.0,18100000.0,,373822735.0,56950000.0,1666000.0,4.0,18000000.0,,Sparkasse Paderborn-Detmold,7798200000.0,126700000.0,0.97,2681400000.0,98000000.0,3.65,2931000000.0,28500000.0,0.97,,,,,,,,,,1536.0,1546.0,6356888414.0,6474158201.0,SVWL,Nordrhein-Westfalen
33,357780611.0,53987559.0,1787800.0,4.0,13800000.0,"Am 31.8.2015 fusionierte die Sparkasse Gronau mit dieser Sparkasse. Im Jahr 2014 hatte Gronau eine NPL-Quote von insgesamt 0,98%.",348072000.0,51813000.0,1730200.0,4.0,13700000.0,,Sparkasse Westmünsterland,7783300000.0,128700000.0,0.64,3041500000.0,109900000.0,3.61,2947100000.0,18800000.0,0.64,,,,,,,,,,1458.0,1463.0,6302278000.0,6436831813.0,SVWL,Nordrhein-Westfalen
34,311739965.0,56891063.0,1816000.0,4.0,6192872.0,,305547092.0,53510383.0,1751000.0,4.0,854569.0,,Förde Sparkasse,7749200000.0,98600000.0,0.55,3531800000.0,77800000.0,2.2,2791600000.0,15300000.0,0.55,,,,,,,,,,1401.0,1417.0,6304544738.0,6493306775.0,SVSH,Schleswig-Holstein
10,859585168.09,96525142.19,1847000.0,4.0,28900000.0,,830661538.16,96112000.0,1759000.0,4.0,27900000.0,Position 17 aus GuV ist beim Zinsüberschuss drauf gerechnet. Bei der 'Zinsspanne' im Dokument ist sie abgezogen,Nassauische Sparkasse,13971900000.0,198700000.0,1.11,5109900000.0,144300000.0,2.82,4913800000.0,54400000.0,1.11,,,,,,,,,,2055.0,1901.0,10621000000.0,10803000000.0,SGVHT,Hessen
8,729104628.34,128143000.0,1909232.0,3.92,3287221.55,Michael Meyer kam am 01.6.2014 in den Vorstand dazu. Stefan Dahm wurde ab dem 1.9.2014 als stellvertretendes Mitglied entlohnt. Aus diesem Grund ergibt sich eine Kommazahl bei den Vorständen.,725817000.0,108761000.0,2032758.99,4.0,2020000.0,,Stadtsparkasse Düsseldorf,13264100000.0,145800000.0,0.73,5468900000.0,112400000.0,2.06,3706400000.0,26900000.0,0.73,,,,,,,,,,2329.0,2268.0,11800466000.0,11509239079.33,RSGV,Nordrhein-Westfalen
15,563400000.0,80238950.75,1938000.0,4.0,22530000.0,,540870000.0,77133329.27,1736000.0,4.0,28590000.0,,Kreissparkasse München Starnberg Ebersberg,12283000000.0,62000000.0,0.08,5106000000.0,59000000.0,1.16,3583000000.0,3000000.0,0.08,,,,,,,,,,1814.0,1801.0,9891300000.0,10222300000.0,SVB,Bayern
58,298855148.0,37887997.0,1954306.0,5.0,16000000.0,,288846000.0,36456000.0,1777046.0,5.0,16000000.0,,Stadtsparkasse Mönchengladbach,5443800000.0,78900000.0,1.37,1927000000.0,59800000.0,3.1,1398800000.0,19100000.0,1.37,,,,,,,,,,954.0,964.0,4519857000.0,4647848694.0,RSGV,Nordrhein-Westfalen
22,476132602.0,72358853.17,1988000.0,4.0,12800000.0,,468349009.0,70900624.54,1892000.0,3.75,12800000.0,,Stadtsparkasse Dortmund,10286818000.0,63010000.0,0.43,4132320000.0,52115000.0,1.26,2537339000.0,10857000.0,0.43,,,,,,,,,,1876.0,1823.0,7899194237.0,8273505029.0,SVWL,Nordrhein-Westfalen
43,329374358.0,58424505.0,2047000.0,5.0,6053359.0,,325556000.0,55540000.0,1971000.0,4.0,6468000.0,,Sparkasse Duisburg,6536800000.0,93300000.0,0.94,2055200000.0,67800000.0,3.3,2087700000.0,19600000.0,0.94,,,,,,,,,,1449.0,1430.0,5460417000.0,5418597391.0,RSGV,Nordrhein-Westfalen
23,454523294.0,68958154.0,2086900.0,4.0,14922348.0,,439600946.0,65895371.0,1993100.0,4.0,9077767.0,,Sparkasse Essen,9326500000.0,148000000.0,1.03,3196200000.0,111300000.0,3.48,3556500000.0,36700000.0,1.03,,,,,,,,,,1627.0,1627.0,7881637329.0,7984179318.0,RSGV,Nordrhein-Westfalen
18,459100000.0,59975560.7,2224000.0,4.0,20037222.1,,445100000.0,56861655.11,2086000.0,4.0,20021356.09,"Es wurden Mitarbeiter ""entliehen"". Die sind in der Gesamtzahl mit eingerechnet",Sparkasse Münsterland Ost,10695200000.0,62300000.0,0.43,3895600000.0,46200000.0,1.19,3773700000.0,16100000.0,0.43,,,,,,,,,,1470.0,1437.0,8684700000.0,8754200000.0,SVWL,Nordrhein-Westfalen
6,829200000.0,114678518.14,2246000.0,3.66,25000000.0,Walter Kleine schied am 23.7. aus dem Vorstand aus. Kerstin Berghoff-Ising kam am 1.12.2014 dazu. Aus diesem Grund ergibt sich eine Kommazahl bei den Vorständen.,809800000.0,102128000.0,2187000.0,4.0,25000000.0,,Sparkasse Hannover,18142000000.0,179000000.0,0.39,6794000000.0,156000000.0,2.3,5848000000.0,23000000.0,0.39,,,,,,,,,,2340.0,2255.0,13275635000.0,13600857866.0,SVN,Niedersachsen
37,341502856.0,47848380.0,2378000.0,6.0,12874000.0,,333957000.0,47734000.0,2212000.0,6.0,12616000.0,Vom Jahresüberschuss wurden die restlichen 3799600 Euro auf das Stammkapital ausgeschüttet. ,Sparkasse Vorderpfalz,6679790000.0,90673000.0,1.09,1914961000.0,65732000.0,3.43,2289112000.0,24900000.0,1.09,,,,,,,,,,1139.0,1112.0,6030131000.0,5729385068.0,SVRP,Rheinland-Pfalz
9,636963413.33,80738161.51,2400000.0,4.0,34769000.0,,602749000.0,79604000.0,1800000.0,4.0,22224000.0,"Da es sich bei der Bremer Sparkasse um eine AG handelt wurden die 21,5 MIO € der Gewinnrücklage beigeführt, nicht der Sicherheitsrücklage und die 600000 € an die hauseigene Finanzholding ausgeschüttet",Die Sparkasse Bremen AG,13623500000.0,290700000.0,1.6,7658800000.0,239100000.0,3.12,3198500000.0,51100000.0,1.6,,,,,,,,,,1556.0,1537.0,10828043000.0,10952618252.94,HSGV,Bremen
5,1120361000.0,128061792.0,2451000.0,5.0,44026000.0,,1081335000.0,124146000.0,2493000.0,5.3,43271000.0,,Stadtsparkasse München,19272838000.0,44218000.0,0.05,7764524000.0,41017000.0,0.53,6490626000.0,3147000.0,0.05,,,,,,,,,,3008.0,2.742,16241900000.0,16441700000.0,SVB,Bayern
4,820744000.0,107616000.0,2452000.0,4.0,70000000.0,Die Frankfurter Sparkasse ist eine hundertprozentige Tochter der Landesbank Hessen-Thüringen (Helaba).,790744000.0,104272000.0,2526000.0,4.0,60000000.0,,Frankfurter Sparkasse,,,,,,,,,,,,,,,,,,,1781.0,1797.0,17562273000.0,17707410000.0,SGVHT,Hessen
2,1524476059.25,196754514.07,2563800.0,5.0,27400000.0,,1491944000.0,189333000.0,2234100.0,4.0,24800000.0,"Es besteht ein Teilgewinnabführungsvertrag über den 2013 39,4 MIO € abgefürt wurden.",Sparkasse KölnBonn,32793000000.0,414000000.0,0.86,15585000000.0,335000000.0,2.15,8861000000.0,76000000.0,0.86,,,,,,,,,,4599.0,4536.0,28713000000.0,27395000000.0,RSGV,Nordrhein-Westfalen
14,807777300.02,80295830.71,2724000.0,5.0,44518180.34,,779653535.61,76911120.48,2541000.0,5.0,47918341.79,,Sparkasse Aachen,13081500000.0,141400000.0,0.62,4846200000.0,117200000.0,2.42,3887100000.0,24000000.0,0.62,,,,,,,,,,2058.0,2071.0,9826300000.0,10019300000.0,RSGV,Nordrhein-Westfalen
3,1491204201.0,204622234.0,3521400.0,5.0,53625442.55,,1447579000.0,197088000.0,3288100.0,5.0,54507000.0,,Kreissparkasse Köln,27859400000.0,309300000.0,0.46,12336800000.0,256700000.0,2.08,8963800000.0,40900000.0,0.46,,,,,,,,,,4486.0,4512.0,23720959000.0,23104636113.0,RSGV,Nordrhein-Westfalen
419,2161000000.0,238501000.0,3911000.0,6.0,,Die Berliner Sparkasse befindet sich im Besitz der deutschen Sparkassen. Trägerin ist die Landesbank Berlin AG.,,,4709000.0,6.0,,,Berliner Sparkasse,,,,,,,,,,,,,,,,,,,,,,57421194000.0,Sparkassenverband Berlin,Berlin
1,2461000000.0,285779000.0,4200000.0,4.92,,Reinhard Klein schied am 31.3.2014 aus dem Vorstand aus. Axel Kodlin kam am 1.4. dazu und Bettina Poullain am 1.2. Aus diesem Grund ergibt sich eine Kommazahl bei den Vorständen.,2161000000.0,286429000.0,3400000.0,5.0,,,Hamburger Sparkasse AG,,,,,,,,,,,,,,,,,,,5561.0,5358.0,40520640000.0,41947393000.0,HSGV,Hamburg
218,85152836.0,13953395.0,,3.0,2118233.0,,83034603.0,13443567.0,,3.0,2125782.0,,Sparkasse Hohenlohekreis,1972000000.0,96000000.0,2.12,750000000.0,84000000.0,11.2,567000000.0,12000000.0,2.12,,,,,,,,,,368.0,367.0,1581000000.0,1608000000.0,SVBW,Baden-Württemberg
11,572622661.8,77549101.18,,4.0,15000000.0,,557623000.0,75469000.0,,4.0,15000000.0,,Sparkasse Pforzheim Calw,13664000000.0,498787000.0,3.26,5488000000.0,376120000.0,6.85,3751000000.0,122295000.0,3.26,,,,,,,,,,2033.0,1996.0,10483700000.0,10683600000.0,SVBW,Baden-Württemberg
20,445402199.32,69010180.55,,4.0,12200000.0,,433202451.08,66326523.63,,4.0,12000000.0,,Kreissparkasse Esslingen-Nürtingen,10240100000.0,230700000.0,1.41,3342900000.0,187900000.0,5.62,3018400000.0,42600000.0,1.41,,,,,,,,,,1610.0,1562.0,8243539945.84,8111747621.22,SVBW,Baden-Württemberg
24,480424198.1,66840455.27,,4.0,21978641.0,,464959181.0,63721638.66,,4.0,15700000.0,Verwendung des Jahresüberschusses 2013 geht aus Jahresabschluss nicht eindeutig hervor und ich konnte auch keinen Vermerk o.Ä. im Bundesanzeiger finden,Kreissparkasse Heilbronn,10595000000.0,82000000.0,0.52,3540000000.0,64000000.0,1.81,3445000000.0,18000000.0,0.52,,,,,,,,,,1695.0,1662.0,7625164611.0,8670785475.0,SVBW,Baden-Württemberg
25,354282673.0,51180899.57,,4.0,15088489.0,,339194000.0,49461000.0,,4.0,20010000.0,,Kreissparkasse Böblingen,8826200000.0,113000000.0,1.1,2347700000.0,70700000.0,3.01,3843100000.0,42300000.0,1.1,,,,,,,,,,1274.0,1268.0,7175208000.0,7351655641.0,SVBW,Baden-Württemberg
27,354234000.0,57029144.6,,3.0,0.0,,354234000.0,53735857.0,,3.0,0.0,,Kreissparkasse Waiblingen,8959000000.0,147000000.0,1.06,2867000000.0,107000000.0,3.73,3765000000.0,40000000.0,1.06,,,,,,,,,,1424.0,1405.0,7058815939.0,7389911853.0,SVBW,Baden-Württemberg
30,270884790.0,56667669.0,,3.0,6800000.0,,264094000.0,54967000.0,,3.0,3800000.0,,Sparkasse Heidelberg,7888000000.0,64256000.0,0.77,2618000000.0,45822000.0,1.75,2393000000.0,18434000.0,0.77,,,,,,,,,,1378.0,1344.0,6594234000.0,6685721964.0,SVBW,Baden-Württemberg
35,284689060.0,31697511.0,,3.0,5200000.0,,279509000.0,29596000.0,,3.0,5100000.0,,Kreissparkasse Biberach,6686200000.0,177193000.0,3.24,3085500000.0,138555000.0,4.49,1192200000.0,38638000.0,3.24,,,,,,,,,,823.0,823.0,6103366000.0,5826486576.0,SVBW,Baden-Württemberg
38,209392615.0,51050082.0,,3.0,6218000.0,,320175000.0,51584000.0,1759000.0,4.0,6190000.0,,Nord-Ostsee Sparkasse,7430700000.0,205100000.0,1.48,3400700000.0,170600000.0,5.02,2318200000.0,34200000.0,1.48,,,,,,,,,,1368.0,1323.0,6123058000.0,6151921909.0,SVSH,Schleswig-Holstein
44,299004749.0,49883567.0,,4.0,8400000.0,,290629000.0,48214000.0,,4.0,8100000.0,,Sparkasse Freiburg - Nördlicher Breisgau,7103500000.0,234000000.0,1.91,3201000000.0,186000000.0,5.81,1941000000.0,37000000.0,1.91,,,,,,,,,,1280.0,1288.0,5509293000.0,5576544601.0,SVBW,Baden-Württemberg
45,351150657.0,52917701.0,,3.0,12200000.0,,338981000.0,52333878.0,,3.0,12200000.0,,Sparkasse Holstein,7046693000.0,62636000.0,0.46,3763021000.0,54560000.0,1.45,1755454000.0,8076000.0,0.46,,,,,,,,,,1165.0,1161.0,5427408000.0,5539228351.0,SVSH,Schleswig-Holstein
